uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
A6BF655E-9817-4CED-8A51-39A4D889621F,1,7231.66,0.00,240.0001,0.00,0.00,0.08,0.00,228063.78
A6BF655E-9817-4CED-8A51-39A4D889621F,4,19000.09,0.00,240.0001,0.00,0.01,0.13,0.01,840348.83
A6BF655E-9817-4CED-8A51-39A4D889621F,8,23693.46,0.00,240.0001,0.00,0.01,15.15,0.01,1747229.79
A6BF655E-9817-4CED-8A51-39A4D889621F,16,23113.54,0.00,240.0001,0.00,0.02,7.71,0.04,2763093.29
A6BF655E-9817-4CED-8A51-39A4D889621F,32,22332.63,0.00,240.0002,0.00,0.03,9.11,0.11,4754639.70
A6BF655E-9817-4CED-8A51-39A4D889621F,64,22576.11,0.00,240.0003,0.00,0.05,7.99,0.30,8966522.42
