uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
95A40472-97CC-4DF1-BF0E-069477143A1F,1,0.00,258.75,240.0002,0.05,0.12,0.80,0.15,239344.20
95A40472-97CC-4DF1-BF0E-069477143A1F,4,0.00,445.21,240.0004,0.05,0.28,2.14,0.57,958468.02
95A40472-97CC-4DF1-BF0E-069477143A1F,8,0.00,455.70,240.0006,0.05,0.55,2.87,1.08,1917584.26
95A40472-97CC-4DF1-BF0E-069477143A1F,16,0.00,467.26,240.0014,0.05,1.07,5.90,2.03,3836452.73
95A40472-97CC-4DF1-BF0E-069477143A1F,32,0.00,479.42,240.0007,0.05,2.08,12.93,3.75,7674435.47
95A40472-97CC-4DF1-BF0E-069477143A1F,64,0.00,489.25,240.0039,0.06,4.08,23.80,7.04,15349401.01
