uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
A99DFEC0-3A45-46B4-A046-4CF924A5B810,1,5980.32,0.00,240.0001,0.00,0.00,0.04,0.01,227648.31
A99DFEC0-3A45-46B4-A046-4CF924A5B810,4,21323.83,0.00,240.0001,0.00,0.01,0.21,0.01,868627.35
A99DFEC0-3A45-46B4-A046-4CF924A5B810,8,33113.66,0.00,240.0001,0.00,0.01,0.36,0.01,1602115.49
A99DFEC0-3A45-46B4-A046-4CF924A5B810,16,34213.33,0.00,240.0001,0.00,0.01,10.66,0.02,2711670.85
A99DFEC0-3A45-46B4-A046-4CF924A5B810,32,33655.98,0.00,240.0001,0.00,0.02,10.52,0.07,4657846.68
A99DFEC0-3A45-46B4-A046-4CF924A5B810,64,32807.46,0.00,240.0002,0.00,0.03,43.42,0.20,8682705.98
