uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
7504118F-07E5-4B44-ADC4-9A7E90258FBF,1,0.00,18.81,240.0015,0.52,1.66,151.26,1.89,239954.66
7504118F-07E5-4B44-ADC4-9A7E90258FBF,4,0.00,72.63,240.0016,0.51,1.72,145.41,2.14,959610.01
7504118F-07E5-4B44-ADC4-9A7E90258FBF,8,0.00,141.04,240.0003,0.51,1.77,151.70,2.39,1918283.56
7504118F-07E5-4B44-ADC4-9A7E90258FBF,16,0.00,255.92,240.0017,0.50,1.95,166.33,2.76,3835987.57
7504118F-07E5-4B44-ADC4-9A7E90258FBF,32,0.00,403.63,240.0021,0.51,2.47,151.15,3.49,7672220.13
7504118F-07E5-4B44-ADC4-9A7E90258FBF,64,0.00,409.75,240.0020,0.53,4.88,151.29,6.21,15349463.84
