PING 10.128.0.87 (10.128.0.87) 56(84) bytes of data.
64 bytes from 10.128.0.87: icmp_seq=69 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=70 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=71 ttl=64 time=0.149 ms
64 bytes from 10.128.0.87: icmp_seq=72 ttl=64 time=0.172 ms
64 bytes from 10.128.0.87: icmp_seq=73 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=74 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=75 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=76 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=77 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=78 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=79 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=80 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=81 ttl=64 time=0.149 ms
64 bytes from 10.128.0.87: icmp_seq=82 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=83 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=84 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=85 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=86 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=87 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=88 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=89 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=90 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=91 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=92 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=93 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=94 ttl=64 time=0.155 ms
64 bytes from 10.128.0.87: icmp_seq=95 ttl=64 time=0.150 ms
64 bytes from 10.128.0.87: icmp_seq=96 ttl=64 time=0.152 ms
64 bytes from 10.128.0.87: icmp_seq=97 ttl=64 time=0.167 ms
64 bytes from 10.128.0.87: icmp_seq=98 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=99 ttl=64 time=0.199 ms
64 bytes from 10.128.0.87: icmp_seq=100 ttl=64 time=0.184 ms
64 bytes from 10.128.0.87: icmp_seq=101 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=102 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=103 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=104 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=105 ttl=64 time=0.183 ms
64 bytes from 10.128.0.87: icmp_seq=106 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=107 ttl=64 time=0.183 ms
64 bytes from 10.128.0.87: icmp_seq=108 ttl=64 time=0.189 ms
64 bytes from 10.128.0.87: icmp_seq=109 ttl=64 time=0.253 ms
64 bytes from 10.128.0.87: icmp_seq=110 ttl=64 time=0.198 ms
64 bytes from 10.128.0.87: icmp_seq=111 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=112 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=113 ttl=64 time=0.190 ms
64 bytes from 10.128.0.87: icmp_seq=114 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=115 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=116 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=117 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=118 ttl=64 time=0.172 ms
64 bytes from 10.128.0.87: icmp_seq=119 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=120 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=121 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=122 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=123 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=124 ttl=64 time=0.191 ms
64 bytes from 10.128.0.87: icmp_seq=125 ttl=64 time=0.176 ms
64 bytes from 10.128.0.87: icmp_seq=126 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=127 ttl=64 time=0.176 ms
64 bytes from 10.128.0.87: icmp_seq=128 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=129 ttl=64 time=0.188 ms
64 bytes from 10.128.0.87: icmp_seq=130 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=131 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=132 ttl=64 time=0.176 ms
64 bytes from 10.128.0.87: icmp_seq=133 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=134 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=135 ttl=64 time=0.167 ms
64 bytes from 10.128.0.87: icmp_seq=136 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=137 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=138 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=139 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=140 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=141 ttl=64 time=0.189 ms
64 bytes from 10.128.0.87: icmp_seq=142 ttl=64 time=0.198 ms
64 bytes from 10.128.0.87: icmp_seq=143 ttl=64 time=0.190 ms
64 bytes from 10.128.0.87: icmp_seq=144 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=145 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=146 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=147 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=148 ttl=64 time=0.183 ms
64 bytes from 10.128.0.87: icmp_seq=149 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=150 ttl=64 time=0.154 ms
64 bytes from 10.128.0.87: icmp_seq=151 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=152 ttl=64 time=0.150 ms
64 bytes from 10.128.0.87: icmp_seq=153 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=154 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=155 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=156 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=157 ttl=64 time=0.167 ms
64 bytes from 10.128.0.87: icmp_seq=158 ttl=64 time=0.218 ms
64 bytes from 10.128.0.87: icmp_seq=159 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=160 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=161 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=162 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=163 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=164 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=165 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=166 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=167 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=168 ttl=64 time=0.184 ms
64 bytes from 10.128.0.87: icmp_seq=169 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=170 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=171 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=172 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=173 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=174 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=175 ttl=64 time=0.187 ms
64 bytes from 10.128.0.87: icmp_seq=176 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=177 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=178 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=179 ttl=64 time=0.153 ms
64 bytes from 10.128.0.87: icmp_seq=180 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=181 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=182 ttl=64 time=0.153 ms
64 bytes from 10.128.0.87: icmp_seq=183 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=184 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=185 ttl=64 time=0.172 ms
64 bytes from 10.128.0.87: icmp_seq=186 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=187 ttl=64 time=0.152 ms
64 bytes from 10.128.0.87: icmp_seq=188 ttl=64 time=0.140 ms
64 bytes from 10.128.0.87: icmp_seq=189 ttl=64 time=0.154 ms
64 bytes from 10.128.0.87: icmp_seq=190 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=191 ttl=64 time=0.160 ms
64 bytes from 10.128.0.87: icmp_seq=192 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=193 ttl=64 time=0.186 ms
64 bytes from 10.128.0.87: icmp_seq=194 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=195 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=196 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=197 ttl=64 time=0.176 ms
64 bytes from 10.128.0.87: icmp_seq=198 ttl=64 time=0.167 ms
64 bytes from 10.128.0.87: icmp_seq=199 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=200 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=201 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=202 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=203 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=204 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=205 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=206 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=207 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=208 ttl=64 time=0.187 ms
64 bytes from 10.128.0.87: icmp_seq=209 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=210 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=211 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=212 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=213 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=214 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=215 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=216 ttl=64 time=0.134 ms
64 bytes from 10.128.0.87: icmp_seq=217 ttl=64 time=0.154 ms
64 bytes from 10.128.0.87: icmp_seq=218 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=219 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=220 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=221 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=222 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=223 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=224 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=225 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=226 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=227 ttl=64 time=0.188 ms
64 bytes from 10.128.0.87: icmp_seq=228 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=229 ttl=64 time=0.160 ms
64 bytes from 10.128.0.87: icmp_seq=230 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=231 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=232 ttl=64 time=0.169 ms
64 bytes from 10.128.0.87: icmp_seq=233 ttl=64 time=0.181 ms
64 bytes from 10.128.0.87: icmp_seq=234 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=235 ttl=64 time=0.178 ms
64 bytes from 10.128.0.87: icmp_seq=236 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=237 ttl=64 time=0.177 ms
64 bytes from 10.128.0.87: icmp_seq=238 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=239 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=240 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=241 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=242 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=243 ttl=64 time=0.173 ms
64 bytes from 10.128.0.87: icmp_seq=244 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=245 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=246 ttl=64 time=0.168 ms
64 bytes from 10.128.0.87: icmp_seq=247 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=248 ttl=64 time=0.180 ms
64 bytes from 10.128.0.87: icmp_seq=249 ttl=64 time=0.155 ms
64 bytes from 10.128.0.87: icmp_seq=250 ttl=64 time=0.167 ms
64 bytes from 10.128.0.87: icmp_seq=251 ttl=64 time=0.160 ms
64 bytes from 10.128.0.87: icmp_seq=252 ttl=64 time=0.193 ms
64 bytes from 10.128.0.87: icmp_seq=253 ttl=64 time=0.136 ms
64 bytes from 10.128.0.87: icmp_seq=254 ttl=64 time=0.155 ms
64 bytes from 10.128.0.87: icmp_seq=255 ttl=64 time=0.155 ms
64 bytes from 10.128.0.87: icmp_seq=256 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=257 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=258 ttl=64 time=0.153 ms
64 bytes from 10.128.0.87: icmp_seq=259 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=260 ttl=64 time=0.151 ms
64 bytes from 10.128.0.87: icmp_seq=261 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=262 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=263 ttl=64 time=0.146 ms
64 bytes from 10.128.0.87: icmp_seq=264 ttl=64 time=0.151 ms
64 bytes from 10.128.0.87: icmp_seq=265 ttl=64 time=0.157 ms
64 bytes from 10.128.0.87: icmp_seq=266 ttl=64 time=0.147 ms
64 bytes from 10.128.0.87: icmp_seq=267 ttl=64 time=0.171 ms
64 bytes from 10.128.0.87: icmp_seq=268 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=269 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=270 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=271 ttl=64 time=0.161 ms
64 bytes from 10.128.0.87: icmp_seq=272 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=273 ttl=64 time=0.200 ms
64 bytes from 10.128.0.87: icmp_seq=274 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=275 ttl=64 time=0.152 ms
64 bytes from 10.128.0.87: icmp_seq=276 ttl=64 time=0.163 ms
64 bytes from 10.128.0.87: icmp_seq=277 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=278 ttl=64 time=0.162 ms
64 bytes from 10.128.0.87: icmp_seq=279 ttl=64 time=0.159 ms
64 bytes from 10.128.0.87: icmp_seq=280 ttl=64 time=0.164 ms
64 bytes from 10.128.0.87: icmp_seq=281 ttl=64 time=0.155 ms
64 bytes from 10.128.0.87: icmp_seq=282 ttl=64 time=0.156 ms
64 bytes from 10.128.0.87: icmp_seq=283 ttl=64 time=0.158 ms
64 bytes from 10.128.0.87: icmp_seq=284 ttl=64 time=0.160 ms
64 bytes from 10.128.0.87: icmp_seq=285 ttl=64 time=0.146 ms
64 bytes from 10.128.0.87: icmp_seq=286 ttl=64 time=0.172 ms
64 bytes from 10.128.0.87: icmp_seq=287 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=288 ttl=64 time=0.165 ms
64 bytes from 10.128.0.87: icmp_seq=289 ttl=64 time=0.174 ms
64 bytes from 10.128.0.87: icmp_seq=290 ttl=64 time=0.175 ms
64 bytes from 10.128.0.87: icmp_seq=291 ttl=64 time=0.170 ms
64 bytes from 10.128.0.87: icmp_seq=292 ttl=64 time=0.166 ms
64 bytes from 10.128.0.87: icmp_seq=293 ttl=64 time=0.185 ms
64 bytes from 10.128.0.87: icmp_seq=294 ttl=64 time=0.191 ms
64 bytes from 10.128.0.87: icmp_seq=295 ttl=64 time=0.164 ms

--- 10.128.0.87 ping statistics ---
295 packets transmitted, 295 received, 0% packet loss, time 59974ms
rtt min/avg/max/mdev = 0.134/0.168/0.859/0.044 ms
