uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
D4A2E9C1-61B6-49F0-903E-546AA496CA34,1,4977.29,0.00,240.0001,0.00,0.01,5.27,0.01,229203.21
D4A2E9C1-61B6-49F0-903E-546AA496CA34,4,17043.83,0.00,240.0001,0.00,0.01,9.37,0.01,893453.69
D4A2E9C1-61B6-49F0-903E-546AA496CA34,8,28261.80,0.00,240.0001,0.00,0.01,9.67,0.01,1697362.40
D4A2E9C1-61B6-49F0-903E-546AA496CA34,16,29002.45,0.00,240.0002,0.00,0.01,12.16,0.03,3060388.88
D4A2E9C1-61B6-49F0-903E-546AA496CA34,32,29365.20,0.00,240.0003,0.00,0.02,23.93,0.05,5080312.16
D4A2E9C1-61B6-49F0-903E-546AA496CA34,64,29049.92,0.00,240.0005,0.00,0.04,35.82,0.12,9016003.77
