uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,1,7406.43,0.00,240.0001,0.00,0.00,0.12,0.00,227781.45
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,4,20565.48,0.00,240.0001,0.00,0.01,0.27,0.01,851193.12
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,8,26049.67,0.00,240.0001,0.00,0.01,13.64,0.01,1748632.17
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,16,25034.18,0.00,240.0001,0.00,0.01,11.71,0.03,2719308.19
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,32,24358.59,0.00,240.0002,0.00,0.03,14.14,0.10,4727631.21
5CFA356A-D57A-4DAA-8B3A-B5EDEDE2A710,64,24072.34,0.00,240.0003,0.00,0.05,17.42,0.27,8865248.81
