uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
39BE06FA-3EB1-4B45-B856-A7E04C042AAC,1,26100.57,0.00,240.0001,0.00,0.01,47.42,0.02,2986082.32
39BE06FA-3EB1-4B45-B856-A7E04C042AAC,32,3779.02,0.00,240.0001,0.00,0.01,23.46,0.01,228117.68
39BE06FA-3EB1-4B45-B856-A7E04C042AAC,4,31916.84,0.00,240.0021,0.00,0.02,40.24,0.07,4798099.37
39BE06FA-3EB1-4B45-B856-A7E04C042AAC,64,5939.27,0.00,240.0148,0.00,0.02,84.02,0.01,893050.96
39BE06FA-3EB1-4B45-B856-A7E04C042AAC,8,32026.46,0.00,240.0009,0.00,0.04,45.75,0.15,8779155.85
