PING 10.2.0.9 (10.2.0.9) 56(84) bytes of data.
64 bytes from 10.2.0.9: icmp_seq=117 ttl=64 time=0.759 ms
64 bytes from 10.2.0.9: icmp_seq=118 ttl=64 time=0.892 ms
64 bytes from 10.2.0.9: icmp_seq=119 ttl=64 time=0.839 ms
64 bytes from 10.2.0.9: icmp_seq=120 ttl=64 time=0.639 ms
64 bytes from 10.2.0.9: icmp_seq=121 ttl=64 time=0.782 ms
64 bytes from 10.2.0.9: icmp_seq=122 ttl=64 time=0.726 ms
64 bytes from 10.2.0.9: icmp_seq=123 ttl=64 time=0.772 ms
64 bytes from 10.2.0.9: icmp_seq=124 ttl=64 time=0.639 ms
64 bytes from 10.2.0.9: icmp_seq=125 ttl=64 time=0.799 ms
64 bytes from 10.2.0.9: icmp_seq=126 ttl=64 time=0.875 ms
64 bytes from 10.2.0.9: icmp_seq=127 ttl=64 time=0.861 ms
64 bytes from 10.2.0.9: icmp_seq=128 ttl=64 time=0.748 ms
64 bytes from 10.2.0.9: icmp_seq=129 ttl=64 time=0.876 ms
64 bytes from 10.2.0.9: icmp_seq=130 ttl=64 time=0.756 ms
64 bytes from 10.2.0.9: icmp_seq=131 ttl=64 time=0.722 ms
64 bytes from 10.2.0.9: icmp_seq=132 ttl=64 time=0.906 ms
64 bytes from 10.2.0.9: icmp_seq=133 ttl=64 time=0.713 ms
64 bytes from 10.2.0.9: icmp_seq=134 ttl=64 time=0.767 ms
64 bytes from 10.2.0.9: icmp_seq=135 ttl=64 time=0.854 ms
64 bytes from 10.2.0.9: icmp_seq=136 ttl=64 time=0.756 ms
64 bytes from 10.2.0.9: icmp_seq=137 ttl=64 time=0.666 ms
64 bytes from 10.2.0.9: icmp_seq=138 ttl=64 time=0.728 ms
64 bytes from 10.2.0.9: icmp_seq=139 ttl=64 time=0.770 ms
64 bytes from 10.2.0.9: icmp_seq=140 ttl=64 time=0.671 ms
64 bytes from 10.2.0.9: icmp_seq=141 ttl=64 time=0.728 ms
64 bytes from 10.2.0.9: icmp_seq=142 ttl=64 time=0.822 ms
64 bytes from 10.2.0.9: icmp_seq=143 ttl=64 time=0.593 ms
64 bytes from 10.2.0.9: icmp_seq=144 ttl=64 time=0.645 ms
64 bytes from 10.2.0.9: icmp_seq=145 ttl=64 time=0.646 ms
64 bytes from 10.2.0.9: icmp_seq=146 ttl=64 time=0.622 ms
64 bytes from 10.2.0.9: icmp_seq=147 ttl=64 time=0.735 ms
64 bytes from 10.2.0.9: icmp_seq=148 ttl=64 time=0.779 ms
64 bytes from 10.2.0.9: icmp_seq=149 ttl=64 time=0.759 ms
64 bytes from 10.2.0.9: icmp_seq=150 ttl=64 time=0.804 ms
64 bytes from 10.2.0.9: icmp_seq=151 ttl=64 time=0.731 ms
64 bytes from 10.2.0.9: icmp_seq=152 ttl=64 time=0.601 ms
64 bytes from 10.2.0.9: icmp_seq=153 ttl=64 time=0.734 ms
64 bytes from 10.2.0.9: icmp_seq=154 ttl=64 time=0.817 ms
64 bytes from 10.2.0.9: icmp_seq=155 ttl=64 time=0.716 ms
64 bytes from 10.2.0.9: icmp_seq=156 ttl=64 time=0.666 ms
64 bytes from 10.2.0.9: icmp_seq=157 ttl=64 time=0.612 ms
64 bytes from 10.2.0.9: icmp_seq=158 ttl=64 time=0.862 ms
64 bytes from 10.2.0.9: icmp_seq=159 ttl=64 time=0.741 ms
64 bytes from 10.2.0.9: icmp_seq=160 ttl=64 time=0.836 ms
64 bytes from 10.2.0.9: icmp_seq=161 ttl=64 time=0.769 ms
64 bytes from 10.2.0.9: icmp_seq=162 ttl=64 time=0.769 ms
64 bytes from 10.2.0.9: icmp_seq=163 ttl=64 time=0.749 ms
