PING 192.168.1.13 (192.168.1.13) 56(84) bytes of data.
64 bytes from 192.168.1.13: icmp_seq=70 ttl=64 time=0.973 ms
64 bytes from 192.168.1.13: icmp_seq=71 ttl=64 time=0.873 ms
64 bytes from 192.168.1.13: icmp_seq=72 ttl=64 time=1.00 ms
64 bytes from 192.168.1.13: icmp_seq=73 ttl=64 time=0.867 ms
64 bytes from 192.168.1.13: icmp_seq=74 ttl=64 time=0.868 ms
64 bytes from 192.168.1.13: icmp_seq=75 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=76 ttl=64 time=0.742 ms
64 bytes from 192.168.1.13: icmp_seq=77 ttl=64 time=0.901 ms
64 bytes from 192.168.1.13: icmp_seq=78 ttl=64 time=0.928 ms
64 bytes from 192.168.1.13: icmp_seq=79 ttl=64 time=0.929 ms
64 bytes from 192.168.1.13: icmp_seq=80 ttl=64 time=0.966 ms
64 bytes from 192.168.1.13: icmp_seq=81 ttl=64 time=0.894 ms
64 bytes from 192.168.1.13: icmp_seq=82 ttl=64 time=0.912 ms
64 bytes from 192.168.1.13: icmp_seq=83 ttl=64 time=1.20 ms
64 bytes from 192.168.1.13: icmp_seq=84 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=85 ttl=64 time=0.917 ms
64 bytes from 192.168.1.13: icmp_seq=86 ttl=64 time=0.803 ms
64 bytes from 192.168.1.13: icmp_seq=87 ttl=64 time=0.872 ms
64 bytes from 192.168.1.13: icmp_seq=88 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=89 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=90 ttl=64 time=0.843 ms
64 bytes from 192.168.1.13: icmp_seq=91 ttl=64 time=0.819 ms
64 bytes from 192.168.1.13: icmp_seq=92 ttl=64 time=0.829 ms
64 bytes from 192.168.1.13: icmp_seq=93 ttl=64 time=0.821 ms
64 bytes from 192.168.1.13: icmp_seq=94 ttl=64 time=1.11 ms
64 bytes from 192.168.1.13: icmp_seq=95 ttl=64 time=0.810 ms
64 bytes from 192.168.1.13: icmp_seq=96 ttl=64 time=0.885 ms
64 bytes from 192.168.1.13: icmp_seq=97 ttl=64 time=0.969 ms
64 bytes from 192.168.1.13: icmp_seq=98 ttl=64 time=0.949 ms
64 bytes from 192.168.1.13: icmp_seq=99 ttl=64 time=0.990 ms
64 bytes from 192.168.1.13: icmp_seq=100 ttl=64 time=0.994 ms
64 bytes from 192.168.1.13: icmp_seq=101 ttl=64 time=1.15 ms
64 bytes from 192.168.1.13: icmp_seq=102 ttl=64 time=1.14 ms
64 bytes from 192.168.1.13: icmp_seq=103 ttl=64 time=1.07 ms
64 bytes from 192.168.1.13: icmp_seq=104 ttl=64 time=0.961 ms
64 bytes from 192.168.1.13: icmp_seq=105 ttl=64 time=0.901 ms
64 bytes from 192.168.1.13: icmp_seq=106 ttl=64 time=0.961 ms
64 bytes from 192.168.1.13: icmp_seq=107 ttl=64 time=0.851 ms
64 bytes from 192.168.1.13: icmp_seq=108 ttl=64 time=0.973 ms
64 bytes from 192.168.1.13: icmp_seq=109 ttl=64 time=1.07 ms
64 bytes from 192.168.1.13: icmp_seq=110 ttl=64 time=0.971 ms
64 bytes from 192.168.1.13: icmp_seq=111 ttl=64 time=0.950 ms
64 bytes from 192.168.1.13: icmp_seq=112 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=113 ttl=64 time=0.979 ms
64 bytes from 192.168.1.13: icmp_seq=114 ttl=64 time=0.886 ms
64 bytes from 192.168.1.13: icmp_seq=115 ttl=64 time=1.00 ms
64 bytes from 192.168.1.13: icmp_seq=116 ttl=64 time=0.881 ms
64 bytes from 192.168.1.13: icmp_seq=117 ttl=64 time=0.868 ms
64 bytes from 192.168.1.13: icmp_seq=118 ttl=64 time=0.831 ms
64 bytes from 192.168.1.13: icmp_seq=119 ttl=64 time=0.864 ms
64 bytes from 192.168.1.13: icmp_seq=120 ttl=64 time=1.14 ms
64 bytes from 192.168.1.13: icmp_seq=121 ttl=64 time=0.802 ms
64 bytes from 192.168.1.13: icmp_seq=122 ttl=64 time=0.996 ms
64 bytes from 192.168.1.13: icmp_seq=123 ttl=64 time=1.00 ms
64 bytes from 192.168.1.13: icmp_seq=124 ttl=64 time=0.824 ms
64 bytes from 192.168.1.13: icmp_seq=125 ttl=64 time=0.871 ms
64 bytes from 192.168.1.13: icmp_seq=126 ttl=64 time=0.991 ms
64 bytes from 192.168.1.13: icmp_seq=127 ttl=64 time=0.790 ms
64 bytes from 192.168.1.13: icmp_seq=128 ttl=64 time=0.940 ms
64 bytes from 192.168.1.13: icmp_seq=129 ttl=64 time=0.909 ms
64 bytes from 192.168.1.13: icmp_seq=130 ttl=64 time=0.879 ms
64 bytes from 192.168.1.13: icmp_seq=131 ttl=64 time=0.782 ms
64 bytes from 192.168.1.13: icmp_seq=132 ttl=64 time=0.814 ms
64 bytes from 192.168.1.13: icmp_seq=133 ttl=64 time=0.943 ms
64 bytes from 192.168.1.13: icmp_seq=134 ttl=64 time=1.12 ms
64 bytes from 192.168.1.13: icmp_seq=135 ttl=64 time=0.950 ms
64 bytes from 192.168.1.13: icmp_seq=136 ttl=64 time=0.678 ms
64 bytes from 192.168.1.13: icmp_seq=137 ttl=64 time=0.851 ms
64 bytes from 192.168.1.13: icmp_seq=138 ttl=64 time=0.818 ms
64 bytes from 192.168.1.13: icmp_seq=139 ttl=64 time=0.889 ms
64 bytes from 192.168.1.13: icmp_seq=140 ttl=64 time=0.879 ms
64 bytes from 192.168.1.13: icmp_seq=141 ttl=64 time=0.854 ms
64 bytes from 192.168.1.13: icmp_seq=142 ttl=64 time=0.898 ms
64 bytes from 192.168.1.13: icmp_seq=143 ttl=64 time=0.912 ms
64 bytes from 192.168.1.13: icmp_seq=144 ttl=64 time=1.05 ms
64 bytes from 192.168.1.13: icmp_seq=145 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=146 ttl=64 time=0.925 ms
64 bytes from 192.168.1.13: icmp_seq=147 ttl=64 time=1.04 ms
64 bytes from 192.168.1.13: icmp_seq=148 ttl=64 time=0.786 ms
64 bytes from 192.168.1.13: icmp_seq=149 ttl=64 time=0.917 ms
64 bytes from 192.168.1.13: icmp_seq=150 ttl=64 time=0.869 ms
64 bytes from 192.168.1.13: icmp_seq=151 ttl=64 time=0.940 ms
64 bytes from 192.168.1.13: icmp_seq=152 ttl=64 time=0.875 ms
64 bytes from 192.168.1.13: icmp_seq=153 ttl=64 time=0.888 ms
64 bytes from 192.168.1.13: icmp_seq=154 ttl=64 time=0.976 ms
64 bytes from 192.168.1.13: icmp_seq=155 ttl=64 time=0.921 ms
64 bytes from 192.168.1.13: icmp_seq=156 ttl=64 time=1.07 ms
64 bytes from 192.168.1.13: icmp_seq=157 ttl=64 time=0.993 ms
64 bytes from 192.168.1.13: icmp_seq=158 ttl=64 time=0.723 ms
64 bytes from 192.168.1.13: icmp_seq=159 ttl=64 time=0.853 ms
64 bytes from 192.168.1.13: icmp_seq=160 ttl=64 time=0.811 ms
64 bytes from 192.168.1.13: icmp_seq=161 ttl=64 time=0.912 ms
64 bytes from 192.168.1.13: icmp_seq=162 ttl=64 time=0.973 ms
64 bytes from 192.168.1.13: icmp_seq=163 ttl=64 time=1.04 ms
64 bytes from 192.168.1.13: icmp_seq=164 ttl=64 time=0.982 ms
64 bytes from 192.168.1.13: icmp_seq=165 ttl=64 time=0.921 ms
64 bytes from 192.168.1.13: icmp_seq=166 ttl=64 time=0.833 ms
64 bytes from 192.168.1.13: icmp_seq=167 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=168 ttl=64 time=1.12 ms
64 bytes from 192.168.1.13: icmp_seq=169 ttl=64 time=0.893 ms
64 bytes from 192.168.1.13: icmp_seq=170 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=171 ttl=64 time=0.953 ms
64 bytes from 192.168.1.13: icmp_seq=172 ttl=64 time=0.848 ms
64 bytes from 192.168.1.13: icmp_seq=173 ttl=64 time=0.969 ms
64 bytes from 192.168.1.13: icmp_seq=174 ttl=64 time=0.937 ms
64 bytes from 192.168.1.13: icmp_seq=175 ttl=64 time=0.896 ms
64 bytes from 192.168.1.13: icmp_seq=176 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=177 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=178 ttl=64 time=1.24 ms
64 bytes from 192.168.1.13: icmp_seq=179 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=180 ttl=64 time=0.803 ms
64 bytes from 192.168.1.13: icmp_seq=181 ttl=64 time=1.00 ms
64 bytes from 192.168.1.13: icmp_seq=182 ttl=64 time=0.953 ms
64 bytes from 192.168.1.13: icmp_seq=183 ttl=64 time=0.884 ms
64 bytes from 192.168.1.13: icmp_seq=184 ttl=64 time=1.12 ms
64 bytes from 192.168.1.13: icmp_seq=185 ttl=64 time=1.29 ms
64 bytes from 192.168.1.13: icmp_seq=186 ttl=64 time=0.951 ms
64 bytes from 192.168.1.13: icmp_seq=187 ttl=64 time=1.08 ms
64 bytes from 192.168.1.13: icmp_seq=188 ttl=64 time=1.12 ms
64 bytes from 192.168.1.13: icmp_seq=189 ttl=64 time=0.920 ms
64 bytes from 192.168.1.13: icmp_seq=190 ttl=64 time=0.998 ms
64 bytes from 192.168.1.13: icmp_seq=191 ttl=64 time=1.18 ms
64 bytes from 192.168.1.13: icmp_seq=192 ttl=64 time=0.919 ms
64 bytes from 192.168.1.13: icmp_seq=193 ttl=64 time=0.835 ms
64 bytes from 192.168.1.13: icmp_seq=194 ttl=64 time=1.15 ms
64 bytes from 192.168.1.13: icmp_seq=195 ttl=64 time=0.996 ms
64 bytes from 192.168.1.13: icmp_seq=196 ttl=64 time=0.992 ms
64 bytes from 192.168.1.13: icmp_seq=197 ttl=64 time=0.956 ms
64 bytes from 192.168.1.13: icmp_seq=198 ttl=64 time=0.901 ms
64 bytes from 192.168.1.13: icmp_seq=199 ttl=64 time=0.872 ms
64 bytes from 192.168.1.13: icmp_seq=200 ttl=64 time=1.06 ms
64 bytes from 192.168.1.13: icmp_seq=201 ttl=64 time=0.893 ms
64 bytes from 192.168.1.13: icmp_seq=202 ttl=64 time=0.908 ms
64 bytes from 192.168.1.13: icmp_seq=203 ttl=64 time=0.965 ms
64 bytes from 192.168.1.13: icmp_seq=204 ttl=64 time=0.916 ms
64 bytes from 192.168.1.13: icmp_seq=205 ttl=64 time=0.921 ms
64 bytes from 192.168.1.13: icmp_seq=206 ttl=64 time=0.934 ms
64 bytes from 192.168.1.13: icmp_seq=207 ttl=64 time=0.936 ms
64 bytes from 192.168.1.13: icmp_seq=208 ttl=64 time=0.952 ms
64 bytes from 192.168.1.13: icmp_seq=209 ttl=64 time=1.35 ms
64 bytes from 192.168.1.13: icmp_seq=210 ttl=64 time=0.880 ms
64 bytes from 192.168.1.13: icmp_seq=211 ttl=64 time=0.966 ms
64 bytes from 192.168.1.13: icmp_seq=212 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=213 ttl=64 time=0.860 ms
64 bytes from 192.168.1.13: icmp_seq=214 ttl=64 time=0.949 ms
64 bytes from 192.168.1.13: icmp_seq=215 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=216 ttl=64 time=0.826 ms
64 bytes from 192.168.1.13: icmp_seq=217 ttl=64 time=0.973 ms
64 bytes from 192.168.1.13: icmp_seq=218 ttl=64 time=0.801 ms
64 bytes from 192.168.1.13: icmp_seq=219 ttl=64 time=0.992 ms
64 bytes from 192.168.1.13: icmp_seq=220 ttl=64 time=0.961 ms
64 bytes from 192.168.1.13: icmp_seq=221 ttl=64 time=1.09 ms
64 bytes from 192.168.1.13: icmp_seq=222 ttl=64 time=0.975 ms
64 bytes from 192.168.1.13: icmp_seq=223 ttl=64 time=0.873 ms
64 bytes from 192.168.1.13: icmp_seq=224 ttl=64 time=0.857 ms
64 bytes from 192.168.1.13: icmp_seq=225 ttl=64 time=0.882 ms
64 bytes from 192.168.1.13: icmp_seq=226 ttl=64 time=1.07 ms
64 bytes from 192.168.1.13: icmp_seq=227 ttl=64 time=0.716 ms
64 bytes from 192.168.1.13: icmp_seq=228 ttl=64 time=1.04 ms
64 bytes from 192.168.1.13: icmp_seq=229 ttl=64 time=0.874 ms
64 bytes from 192.168.1.13: icmp_seq=230 ttl=64 time=1.10 ms
64 bytes from 192.168.1.13: icmp_seq=231 ttl=64 time=0.955 ms
64 bytes from 192.168.1.13: icmp_seq=232 ttl=64 time=1.26 ms
64 bytes from 192.168.1.13: icmp_seq=233 ttl=64 time=0.825 ms
64 bytes from 192.168.1.13: icmp_seq=234 ttl=64 time=0.895 ms
64 bytes from 192.168.1.13: icmp_seq=235 ttl=64 time=0.886 ms
64 bytes from 192.168.1.13: icmp_seq=236 ttl=64 time=0.958 ms
64 bytes from 192.168.1.13: icmp_seq=237 ttl=64 time=1.05 ms
64 bytes from 192.168.1.13: icmp_seq=238 ttl=64 time=1.13 ms
64 bytes from 192.168.1.13: icmp_seq=239 ttl=64 time=0.955 ms
64 bytes from 192.168.1.13: icmp_seq=240 ttl=64 time=0.643 ms
64 bytes from 192.168.1.13: icmp_seq=241 ttl=64 time=1.04 ms
64 bytes from 192.168.1.13: icmp_seq=242 ttl=64 time=0.870 ms
64 bytes from 192.168.1.13: icmp_seq=243 ttl=64 time=1.14 ms
64 bytes from 192.168.1.13: icmp_seq=244 ttl=64 time=0.896 ms
64 bytes from 192.168.1.13: icmp_seq=245 ttl=64 time=0.879 ms
64 bytes from 192.168.1.13: icmp_seq=246 ttl=64 time=0.971 ms
64 bytes from 192.168.1.13: icmp_seq=247 ttl=64 time=1.28 ms
64 bytes from 192.168.1.13: icmp_seq=248 ttl=64 time=1.03 ms
64 bytes from 192.168.1.13: icmp_seq=249 ttl=64 time=0.825 ms
64 bytes from 192.168.1.13: icmp_seq=250 ttl=64 time=1.03 ms
64 bytes from 192.168.1.13: icmp_seq=251 ttl=64 time=0.981 ms
64 bytes from 192.168.1.13: icmp_seq=252 ttl=64 time=0.888 ms
64 bytes from 192.168.1.13: icmp_seq=253 ttl=64 time=0.892 ms
64 bytes from 192.168.1.13: icmp_seq=254 ttl=64 time=0.987 ms
64 bytes from 192.168.1.13: icmp_seq=255 ttl=64 time=0.863 ms
64 bytes from 192.168.1.13: icmp_seq=256 ttl=64 time=1.06 ms
64 bytes from 192.168.1.13: icmp_seq=257 ttl=64 time=0.888 ms
64 bytes from 192.168.1.13: icmp_seq=258 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=259 ttl=64 time=0.958 ms
64 bytes from 192.168.1.13: icmp_seq=260 ttl=64 time=1.08 ms
64 bytes from 192.168.1.13: icmp_seq=261 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=262 ttl=64 time=1.00 ms
64 bytes from 192.168.1.13: icmp_seq=263 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=264 ttl=64 time=1.10 ms
64 bytes from 192.168.1.13: icmp_seq=265 ttl=64 time=0.964 ms
64 bytes from 192.168.1.13: icmp_seq=266 ttl=64 time=1.39 ms
64 bytes from 192.168.1.13: icmp_seq=267 ttl=64 time=1.06 ms
64 bytes from 192.168.1.13: icmp_seq=268 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=269 ttl=64 time=1.04 ms
64 bytes from 192.168.1.13: icmp_seq=270 ttl=64 time=0.915 ms
64 bytes from 192.168.1.13: icmp_seq=271 ttl=64 time=0.995 ms
64 bytes from 192.168.1.13: icmp_seq=272 ttl=64 time=0.973 ms
64 bytes from 192.168.1.13: icmp_seq=273 ttl=64 time=0.920 ms
64 bytes from 192.168.1.13: icmp_seq=274 ttl=64 time=0.932 ms
64 bytes from 192.168.1.13: icmp_seq=275 ttl=64 time=0.920 ms
64 bytes from 192.168.1.13: icmp_seq=276 ttl=64 time=1.08 ms
64 bytes from 192.168.1.13: icmp_seq=277 ttl=64 time=0.987 ms
64 bytes from 192.168.1.13: icmp_seq=278 ttl=64 time=1.02 ms
64 bytes from 192.168.1.13: icmp_seq=279 ttl=64 time=1.09 ms
64 bytes from 192.168.1.13: icmp_seq=280 ttl=64 time=0.937 ms
64 bytes from 192.168.1.13: icmp_seq=281 ttl=64 time=1.06 ms
64 bytes from 192.168.1.13: icmp_seq=282 ttl=64 time=0.968 ms
64 bytes from 192.168.1.13: icmp_seq=283 ttl=64 time=0.833 ms
64 bytes from 192.168.1.13: icmp_seq=284 ttl=64 time=1.47 ms
64 bytes from 192.168.1.13: icmp_seq=285 ttl=64 time=0.737 ms
64 bytes from 192.168.1.13: icmp_seq=286 ttl=64 time=1.05 ms
64 bytes from 192.168.1.13: icmp_seq=287 ttl=64 time=0.939 ms
64 bytes from 192.168.1.13: icmp_seq=288 ttl=64 time=1.24 ms
64 bytes from 192.168.1.13: icmp_seq=289 ttl=64 time=1.01 ms
64 bytes from 192.168.1.13: icmp_seq=290 ttl=64 time=0.985 ms
64 bytes from 192.168.1.13: icmp_seq=291 ttl=64 time=0.884 ms
64 bytes from 192.168.1.13: icmp_seq=292 ttl=64 time=0.905 ms
64 bytes from 192.168.1.13: icmp_seq=293 ttl=64 time=1.05 ms
64 bytes from 192.168.1.13: icmp_seq=294 ttl=64 time=1.20 ms
64 bytes from 192.168.1.13: icmp_seq=295 ttl=64 time=1.16 ms
64 bytes from 192.168.1.13: icmp_seq=296 ttl=64 time=0.937 ms
64 bytes from 192.168.1.13: icmp_seq=297 ttl=64 time=0.890 ms
64 bytes from 192.168.1.13: icmp_seq=298 ttl=64 time=1.03 ms
64 bytes from 192.168.1.13: icmp_seq=299 ttl=64 time=0.922 ms

--- 192.168.1.13 ping statistics ---
299 packets transmitted, 299 received, 0% packet loss, time 59928ms
rtt min/avg/max/mdev = 0.643/0.968/1.470/0.121 ms
