uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
99D9236B-77E6-44BC-9A71-04B0D64A14E0,1,0.00,34.83,240.0014,0.22,0.90,188.15,1.21,239519.97
99D9236B-77E6-44BC-9A71-04B0D64A14E0,4,0.00,138.17,240.0002,0.20,0.90,123.81,1.25,957387.85
99D9236B-77E6-44BC-9A71-04B0D64A14E0,8,0.00,278.08,240.0008,0.19,0.90,37.72,1.39,1913378.08
99D9236B-77E6-44BC-9A71-04B0D64A14E0,16,0.00,449.28,240.0029,0.20,1.11,222.36,1.82,3825079.52
99D9236B-77E6-44BC-9A71-04B0D64A14E0,32,0.00,484.47,240.0039,0.21,2.06,287.08,5.57,7660405.70
99D9236B-77E6-44BC-9A71-04B0D64A14E0,64,0.00,488.07,240.0020,0.21,4.09,355.90,18.95,15335196.71
