uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,1,7509.62,0.00,240.0001,0.00,0.00,0.14,0.00,227765.49
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,4,20579.71,0.00,240.0001,0.00,0.01,0.27,0.01,850473.58
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,8,25999.09,0.00,240.0001,0.00,0.01,12.34,0.01,1743826.48
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,16,25065.66,0.00,240.0001,0.00,0.01,4.69,0.03,2728078.47
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,32,24302.20,0.00,240.0002,0.00,0.03,18.35,0.10,4723006.70
B4C965B2-1501-48EE-BA6A-614AA98F2F4B,64,24054.89,0.00,240.0003,0.00,0.05,10.20,0.27,8856120.50
