uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,1,0.00,181.60,240.0003,0.06,0.17,3.15,0.21,239376.59
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,4,0.00,447.73,240.0002,0.06,0.28,2.77,0.55,957619.00
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,8,0.00,457.43,240.0008,0.06,0.55,2.91,1.06,1917313.09
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,16,0.00,469.01,240.0013,0.06,1.06,6.10,2.03,3835559.39
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,32,0.00,480.32,240.0027,0.07,2.08,13.34,3.82,7672353.19
CA7825D9-E901-4944-B9BA-91BFBDA54BF9,64,0.00,488.91,240.0017,0.07,4.09,24.81,7.17,15345389.44
